,Grouping,name,score,binary-artifacts,branch-protection,ci-tests,cii-best-practices,code-review,contributors,dangerous-workflow,dependency-update-tool,fuzzing,license,maintained,packaging,pinned-dependencies,sast,security-policy,signed-releases,token-permissions,vulnerabilities
15,CNCF,github.com/operator-framework/operator-sdk,7.7,10,8,10,0,10,10,10,10,0,10,10,10,5,0,10,10,0,10
16,CNCF,github.com/tikv/tikv,6.8,10,8,10,5,10,10,10,0,0,10,10,-1,2,0,0,-1,10,10
17,CNCF,github.com/open-telemetry/community,7.6,10,8,-1,0,10,10,10,0,0,10,10,-1,10,0,10,-1,10,10
18,CNCF,github.com/longhorn/longhorn,5.6,10,8,0,0,7,10,10,0,0,10,10,-1,7,0,0,-1,0,10
19,CNCF,github.com/notaryproject/notary,5.5,10,2,9,0,9,10,10,0,0,10,4,-1,7,0,0,0,10,10
20,CNCF,github.com/projectcontour/contour,7.0,10,8,10,5,10,10,10,0,0,10,10,-1,0,10,10,-1,0,10
21,CNCF,github.com/dragonflyoss/Dragonfly2,7.1,10,6,10,0,10,10,10,10,0,10,10,10,0,10,10,0,0,10
22,CNCF,github.com/keptn/keptn,7.3,10,8,10,2,10,10,10,10,0,10,10,10,0,10,10,0,0,10
23,CNCF,github.com/etcd-io/etcd,6.4,10,3,10,5,10,10,10,0,0,10,10,10,2,10,10,0,0,10
24,CNCF,github.com/kubernetes/kubernetes,6.8,10,3,10,5,8,10,10,0,10,10,10,-1,2,0,10,0,10,10
25,CNCF,github.com/coredns/coredns,7.2,10,3,10,5,9,10,10,10,0,10,10,10,5,10,10,0,0,10
26,CNCF,github.com/knative/serving,5.4,10,3,10,2,10,10,10,0,0,10,10,-1,0,8,0,0,0,10
27,CNCF,github.com/open-policy-agent/opa,7.3,10,8,10,5,8,10,10,10,10,10,10,-1,5,0,10,0,0,10
28,CNCF,github.com/rook/rook,6.7,10,8,10,5,10,10,10,0,0,10,10,-1,5,0,10,-1,0,10
29,CNCF,github.com/prometheus/prometheus,7.5,10,3,10,5,9,10,10,10,10,10,10,-1,5,9,10,0,0,10
30,CNCF,github.com/dapr/dapr,6.8,10,8,10,2,10,10,10,10,0,10,10,10,0,0,10,0,0,10
31,CNCF,github.com/cubeFS/cubefs,5.5,10,8,-1,0,10,6,10,0,0,10,10,-1,2,-1,0,0,0,10
32,CNCF,github.com/cloudevents/spec,5.3,10,0,10,0,6,10,10,0,0,10,10,-1,9,0,0,-1,0,10
33,CNCF,github.com/containernetworking/cni,4.8,10,3,10,2,7,10,10,0,0,10,6,-1,7,0,0,0,0,10
34,CNCF,github.com/volcano-sh/volcano,6.0,10,1,10,5,10,10,10,0,0,10,10,-1,0,10,10,0,0,10
35,CNCF,github.com/vitessio/vitess,6.3,8,2,10,5,10,10,-1,0,10,10,10,-1,-1,0,10,0,-1,10
36,CNCF,github.com/envoyproxy/envoy,7.7,9,8,10,5,10,10,10,10,0,10,10,-1,7,2,10,-1,0,10
37,CNCF,github.com/cilium/tetragon,7.1,9,6,10,0,10,10,10,10,0,10,10,10,5,6,10,0,0,10
38,CNCF,github.com/fluxcd/flagger,6.5,10,6,9,5,10,10,10,0,0,10,10,10,0,10,10,0,0,10
39,CNCF,github.com/containerd/containerd,6.8,10,3,10,5,10,10,10,0,10,10,10,-1,-1,7,10,0,0,10
40,CNCF,github.com/spiffe/spiffe,6.1,10,8,0,0,10,10,10,0,0,10,1,-1,10,0,0,-1,10,10
41,CNCF,github.com/theupdateframework/python-tuf,8.1,10,8,10,10,10,10,10,10,0,10,10,-1,10,10,0,10,0,10
42,CNCF,github.com/emissary-ingress/emissary,7.4,10,8,10,2,10,10,10,10,0,10,10,-1,5,9,0,-1,0,10
43,CNCF,github.com/spiffe/spire,7.7,10,8,-1,5,10,10,10,10,-1,10,10,-1,5,-1,10,0,0,10
44,CNCF,github.com/linkerd/linkerd2,8.0,10,10,10,5,10,10,10,10,10,10,10,-1,5,7,10,0,0,10
45,CNCF,github.com/kubevirt/kubevirt,6.3,10,3,9,5,8,10,10,0,0,10,10,-1,2,0,10,0,10,10
46,CNCF,github.com/cortexproject/cortex,5.4,10,1,10,0,10,10,10,0,0,10,10,-1,2,0,10,0,0,10
47,CNCF,github.com/OpenObservability/OpenMetrics,6.1,10,0,10,0,9,10,10,0,0,10,8,-1,7,0,0,-1,10,10
48,CNCF,github.com/chaos-mesh/chaos-mesh,6.2,10,3,10,2,10,10,10,0,0,10,10,10,0,0,10,-1,0,10
49,CNCF,github.com/goharbor/harbor,7.4,10,10,10,7,10,10,10,0,0,10,10,-1,0,10,10,10,0,10
50,CNCF,github.com/grpc/grpc,6.3,8,3,10,5,10,10,10,0,10,10,10,-1,-1,0,10,0,0,10
51,CNCF,github.com/helm/helm,8.2,10,0,10,5,9,10,10,10,10,10,10,-1,9,9,10,10,0,10
52,CNCF,github.com/crossplane/crossplane,7.1,10,8,10,0,10,10,10,0,10,10,10,-1,7,7,0,-1,0,10
53,CNCF,github.com/cilium/hubble,7.0,10,6,10,0,10,10,10,10,0,10,10,10,7,10,0,0,0,10
54,CNCF,github.com/litmuschaos/litmus,6.9,10,5,10,2,10,10,10,0,0,10,10,-1,5,9,10,-1,0,10
0,Eclipse,github.com/eclipse/microprofile-config,4.8,10,0,8,0,6,10,10,10,0,10,0,-1,9,0,0,0,0,10
1,Eclipse,github.com/eclipse/deeplearning4j,5.9,10,6,1,0,10,10,10,0,0,10,10,10,5,0,0,-1,0,10
2,Eclipse,github.com/eclipse/paho.mqtt-spy,3.8,10,0,0,0,0,3,10,0,0,0,0,-1,10,0,0,0,10,10
3,Eclipse,github.com/eclipse/codewind-installer,6.0,10,6,9,0,10,10,10,0,0,10,0,-1,7,0,0,-1,10,10
4,Eclipse,github.com/eclipse/xtext-gradle,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
5,Eclipse,github.com/eclipse/amalgam,5.1,10,0,8,0,1,10,10,0,0,10,2,-1,10,0,0,-1,10,10
6,Eclipse,github.com/eclipse/titan.ProtocolModules.ICMP,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
7,Eclipse,github.com/eclipse/kuksa.apps,4.8,10,0,0,0,6,6,10,0,0,10,0,-1,7,0,0,-1,10,10
8,Eclipse,github.com/eclipse/titan.ProtocolModules.ProtoBuff,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
9,Eclipse,github.com/eclipse/keyple-ops,4.6,9,0,10,0,0,10,10,0,0,10,0,-1,7,0,0,-1,10,10
10,Eclipse,github.com/eclipse/sw360.website,5.7,10,0,0,0,4,10,10,0,0,10,10,-1,10,0,0,-1,10,10
11,Eclipse,github.com/eclipse/keyple-java-example,4.8,1,0,7,0,3,3,10,0,0,10,8,-1,10,0,0,-1,10,10
12,Eclipse,github.com/eclipse/titan.TestPorts.Common_Components.Abstract_Socket,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
13,Eclipse,github.com/eclipse/wakaama,5.9,10,0,10,0,10,10,10,0,0,10,2,-1,7,10,10,-1,0,10
14,Eclipse,github.com/eclipse/keyple-util-java-lib,4.8,9,0,10,0,2,3,10,0,0,10,1,-1,10,0,0,-1,10,10
15,Eclipse,github.com/eclipse/titan.ProtocolModules.UDP,5.0,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,0,-1,10,10
16,Eclipse,github.com/eclipse/dash-licenses,5.9,10,0,0,0,2,10,10,10,0,10,10,-1,7,0,10,-1,0,10
17,Eclipse,github.com/eclipse/emf.egf,4.9,8,0,9,0,5,3,10,0,0,10,0,-1,10,0,0,-1,10,10
18,Eclipse,github.com/eclipse/titan.ProtocolModules.COMMON,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
19,Eclipse,github.com/eclipse/keyple-distributed-remote-java-api,4.6,9,0,10,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
20,Eclipse,github.com/eclipse/capella-addons,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
21,Eclipse,github.com/eclipse/theia-plugin-packager,5.1,10,0,9,0,8,6,10,0,0,0,0,-1,10,0,0,-1,10,10
22,Eclipse,github.com/eclipse/microprofile-conference,5.3,10,0,0,0,9,10,10,0,0,10,0,-1,10,0,0,-1,10,10
23,Eclipse,github.com/eclipse/californium.core,4.3,10,0,0,0,0,10,10,0,0,0,0,-1,10,0,0,-1,10,10
24,Eclipse,github.com/eclipse/wildwebdeveloper,5.8,10,0,9,0,4,10,10,10,0,10,10,-1,7,0,0,-1,0,10
25,Eclipse,github.com/eclipse/eclipse-collections-kata,4.7,9,0,10,0,6,6,10,0,0,10,6,-1,7,0,0,-1,0,10
26,Eclipse,github.com/eclipse/titan.TestPorts.TCPasp,5.0,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,0,-1,10,10
27,Eclipse,github.com/eclipse/microprofile-health,4.5,10,0,0,0,3,10,10,0,0,10,0,-1,10,0,0,0,10,10
28,Eclipse,github.com/eclipse/paho.mqtt.testing,4.3,10,0,0,0,1,6,10,0,0,0,0,-1,10,0,0,-1,10,10
29,Eclipse,github.com/eclipse/titan.misc,4.6,10,0,0,0,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
30,Eclipse,github.com/eclipse/andmore,3.9,0,0,0,0,1,10,10,0,0,10,0,-1,10,0,0,-1,10,10
31,Eclipse,github.com/eclipse/iottestware,4.3,10,0,0,0,0,6,10,0,0,10,0,-1,7,0,0,-1,10,10
32,Eclipse,github.com/eclipse/capella-requirements-vp,7.0,10,1,9,0,10,10,10,0,0,10,10,-1,10,9,0,-1,10,10
33,Eclipse,github.com/eclipse/dawnsci,4.9,0,1,10,0,9,10,10,0,0,10,0,-1,10,0,0,-1,10,10
34,Eclipse,github.com/eclipse/microprofile-telemetry,6.1,10,0,4,0,8,10,10,10,0,10,10,-1,9,0,0,-1,0,10
35,Eclipse,github.com/eclipse/hawkbit-clients-golang,4.2,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,0,-1,10,10
36,Eclipse,github.com/eclipse/sisu.inject,4.6,0,0,10,0,1,10,10,0,0,10,3,-1,9,10,10,-1,0,10
37,Eclipse,github.com/eclipse/titan.ProtocolModules.IMAP_4rev1,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
38,Eclipse,github.com/eclipse/upm,4.7,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
39,Eclipse,github.com/eclipse/keyple-integration-java-test,4.5,9,0,5,0,1,0,10,0,0,10,1,-1,10,0,0,-1,10,10
40,Eclipse,github.com/eclipse/keyple-plugin-pcsc-java-lib,5.3,9,0,7,0,1,3,10,0,-1,10,2,-1,10,-1,0,-1,10,10
41,Eclipse,github.com/eclipse/paho.mqtt.ruby,4.8,10,0,0,0,6,0,10,0,0,10,0,-1,10,0,0,-1,10,10
42,Eclipse,github.com/eclipse/repairnator,4.8,7,0,9,0,8,10,10,0,0,10,0,-1,2,0,0,-1,10,10
43,Eclipse,github.com/eclipse/titan.ProtocolModules.ICMPv6,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
44,Eclipse,github.com/eclipse/microprofile-context-propagation,4.6,10,0,0,0,5,10,10,0,0,10,0,-1,10,0,0,0,10,10
45,Eclipse,github.com/eclipse/january,4.4,10,3,9,0,2,10,10,0,0,10,0,-1,9,0,0,-1,0,10
46,Eclipse,github.com/eclipse/keyple,5.5,10,6,0,0,8,3,10,0,0,10,0,-1,10,0,0,-1,10,10
47,Eclipse,github.com/eclipse/sprotty-theia,5.4,10,0,7,0,7,10,10,0,0,10,0,-1,10,0,0,-1,10,10
48,Eclipse,github.com/eclipse/codewind-wiki,4.6,10,0,0,0,6,3,10,0,0,0,0,-1,10,0,0,-1,10,10
49,Eclipse,github.com/eclipse/nebula,4.4,6,0,10,0,3,10,10,0,0,10,10,-1,9,0,0,0,0,10
50,Eclipse,github.com/eclipse/paho.mqtt.android,4.4,9,0,5,0,1,6,10,0,0,0,0,-1,10,0,0,-1,10,10
51,Eclipse,github.com/eclipse/keyple-service-resource-cpp-lib,4.6,10,0,-1,0,0,0,10,0,0,10,2,-1,10,0,0,-1,10,10
52,Eclipse,github.com/eclipse/iottestware.fuzzing,3.8,10,0,0,0,1,0,10,0,0,0,0,-1,10,0,0,0,10,10
53,Eclipse,github.com/eclipse/microprofile-rest-client,5.1,10,0,0,0,5,10,10,0,0,10,1,-1,10,0,0,-1,10,10
54,Eclipse,github.com/eclipse/californium.scandium,4.3,10,0,0,0,0,10,10,0,0,0,0,-1,10,0,0,-1,10,10
55,Eclipse,github.com/eclipse/kiso-testing-vscode,5.0,10,0,10,0,5,0,10,0,0,10,0,-1,10,0,0,-1,10,10
56,Eclipse,github.com/eclipse/jnosql,4.5,10,0,10,0,0,10,10,0,0,10,10,-1,9,0,0,0,0,10
57,Eclipse,github.com/eclipse/titan.ProtocolModules.SNMP,4.7,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,0,0,-1,10,10
58,Eclipse,github.com/eclipse/jnosql-communication-driver,4.8,10,0,10,0,1,10,10,0,0,10,10,-1,7,0,0,-1,0,10
59,Eclipse,github.com/eclipse/n4js-tutorials,4.7,10,0,0,0,5,0,10,0,0,10,0,-1,10,0,0,-1,10,10
60,Eclipse,github.com/eclipse/capella-releng-parent,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
61,Eclipse,github.com/eclipse/titan.Libraries.TCCUsefulFunctions,4.4,10,0,0,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
62,Eclipse,github.com/eclipse/www.eclipse.org-collections,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
63,Eclipse,github.com/eclipse/keyple-service-java-lib,5.1,9,0,8,0,2,3,10,0,0,10,5,-1,10,0,0,-1,10,10
64,Eclipse,github.com/eclipse/lsp4e,6.9,10,0,9,0,6,10,10,10,0,10,10,-1,10,0,0,-1,10,10
65,Eclipse,github.com/eclipse/mraa,6.2,10,0,4,0,8,10,10,0,0,10,10,-1,10,0,0,-1,10,10
66,Eclipse,github.com/eclipse/elk-models,5.0,10,0,0,0,3,10,10,0,0,10,2,-1,10,0,0,-1,10,10
67,Eclipse,github.com/eclipse/org.aspectj,3.8,0,0,7,0,3,10,10,10,0,10,0,-1,7,0,0,0,0,10
68,Eclipse,github.com/eclipse/org.eclipse.riena,3.8,0,0,-1,0,0,6,10,0,0,10,0,-1,10,0,0,-1,10,10
69,Eclipse,github.com/eclipse/ditto,6.0,10,0,10,0,8,10,10,0,0,10,10,10,5,0,10,-1,0,10
70,Eclipse,github.com/eclipse/microprofile-service-mesh-service-a,4.8,10,0,0,0,8,10,10,0,0,10,0,-1,2,0,0,-1,10,10
71,Eclipse,github.com/eclipse/titan.TestPorts.UDPasp,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
72,Eclipse,github.com/eclipse/microprofile-jwt-auth,4.6,10,0,7,0,6,10,10,0,0,10,7,-1,9,0,0,0,0,10
73,Eclipse,github.com/eclipse/mosaic.website,5.2,10,0,-1,0,0,10,10,0,0,10,6,-1,10,0,0,-1,10,10
74,Eclipse,github.com/eclipse/gsc-ec-converter,4.6,9,0,0,0,3,3,10,0,0,10,0,-1,10,0,0,-1,10,10
75,Eclipse,github.com/eclipse/richbeans,4.9,10,3,10,0,2,10,10,0,0,10,0,-1,10,0,0,0,10,10
76,Eclipse,github.com/eclipse/titan.ProtocolModules.IUA,4.7,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,0,0,-1,10,10
77,Eclipse,github.com/eclipse/lemminx,6.3,9,3,10,0,8,10,10,0,0,10,10,-1,9,9,0,0,9,10
78,Eclipse,github.com/eclipse/edje,5.1,10,0,0,0,8,3,10,0,0,10,0,-1,10,0,0,-1,10,10
79,Eclipse,github.com/eclipse/gemoc-studio-moccml,5.2,10,0,-1,0,3,6,10,0,0,10,1,-1,10,-1,0,-1,10,10
80,Eclipse,github.com/eclipse/titan.TestPorts.LDAPasp_RFC4511,5.0,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,0,-1,10,10
81,Eclipse,github.com/eclipse/kapua,4.9,10,0,10,0,7,10,10,0,0,10,10,-1,0,0,0,-1,0,10
82,Eclipse,github.com/eclipse/iottestware.performance,4.5,10,0,0,0,2,0,10,0,0,10,0,-1,10,0,0,-1,10,10
83,Eclipse,github.com/eclipse/chemclipse,4.5,0,0,10,0,1,10,10,0,0,10,10,-1,7,0,10,-1,0,10
84,Eclipse,github.com/eclipse/titan.ProtocolModules.DIAMETER_ProtocolModule_Generator,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
85,Eclipse,github.com/eclipse/score,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
86,Eclipse,github.com/eclipse/che-che4z-lsp-for-hlasm,3.6,10,0,-1,0,0,6,0,0,0,10,10,-1,7,0,10,0,0,10
87,Eclipse,github.com/eclipse/titan.TestPorts.SUNRPCasp,4.7,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,0,0,-1,10,10
88,Eclipse,github.com/eclipse/transformer,7.4,5,0,10,0,6,10,10,10,0,10,10,-1,9,7,10,-1,10,10
89,Eclipse,github.com/eclipse/paho.mqtt.d,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
90,Eclipse,github.com/eclipse/org.eclipse.emf.diffmerge.core,6.0,10,0,9,0,4,10,10,0,0,10,10,-1,10,0,0,-1,10,10
91,Eclipse,github.com/eclipse/keyple-card-generic-java-lib,4.7,9,0,10,0,1,3,10,0,0,10,0,-1,10,0,0,-1,10,10
92,Eclipse,github.com/eclipse/che-theia-activity-tracker,4.5,10,0,0,0,6,0,10,0,0,0,0,-1,10,0,0,-1,10,10
93,Eclipse,github.com/eclipse/oneofour,4.8,10,0,10,0,0,6,10,0,0,10,0,-1,10,0,0,-1,10,10
94,Eclipse,github.com/eclipse/codewind-node-profiler,5.9,10,6,0,0,10,10,10,0,0,10,0,-1,10,0,0,-1,10,10
95,Eclipse,github.com/eclipse/lsp4jakarta,4.8,10,0,8,0,10,10,10,0,0,10,0,-1,9,0,0,-1,0,10
96,Eclipse,github.com/eclipse/titan.ProtocolModules.IP,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
97,Eclipse,github.com/eclipse/xacc,4.8,10,0,10,0,2,10,10,0,0,10,10,10,0,0,0,-1,0,10
98,Eclipse,github.com/eclipse/ceylon-lang.org,4.8,10,0,0,0,2,10,10,0,0,10,0,-1,10,0,0,-1,10,10
99,Eclipse,github.com/eclipse/keyple-plugin-cpp-api,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
100,Eclipse,github.com/eclipse/kiso-testing,4.8,10,0,10,0,9,0,10,0,0,10,10,-1,0,0,0,-1,0,10
101,Eclipse,github.com/eclipse/orion.electron,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
102,Eclipse,github.com/eclipse/microprofile-service-mesh,5.4,10,0,0,0,10,10,10,0,0,10,0,-1,10,0,0,-1,10,10
103,Eclipse,github.com/eclipse/dartboard,4.8,10,0,4,0,3,10,10,0,0,10,0,-1,7,0,0,-1,10,10
104,Eclipse,github.com/eclipse/titan.TestPorts.SQLasp,5.0,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,0,-1,10,10
105,Eclipse,github.com/eclipse/paho.mqtt.m2mqtt,4.7,10,0,0,0,1,10,10,0,0,10,0,-1,10,0,0,-1,10,10
106,Eclipse,github.com/eclipse/kura-apps,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
107,Eclipse,github.com/eclipse/ice,4.5,9,0,0,0,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
108,Eclipse,github.com/eclipse/jemo,5.1,9,0,0,0,10,6,10,0,0,10,0,-1,7,0,0,-1,10,10
109,Eclipse,github.com/eclipse/titan.ProtocolModules.M3UA,4.3,10,0,0,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
110,Eclipse,github.com/eclipse/microprofile-build-infra,5.2,9,0,0,0,5,10,10,0,0,10,4,-1,10,0,0,-1,10,10
111,Eclipse,github.com/eclipse/org.eclipse.emf.diffmerge.patch,4.9,10,0,-1,-1,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
112,Eclipse,github.com/eclipse/titan.ProtocolModules.RADIUS_ProtocolModule_Generator,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
113,Eclipse,github.com/eclipse/xtext-core,6.7,6,3,10,0,7,10,10,0,0,10,10,-1,10,0,10,-1,10,10
114,Eclipse,github.com/eclipse/hawkbit-extensions,4.3,10,0,8,0,6,10,10,0,0,10,0,-1,7,0,0,-1,0,10
115,Eclipse,github.com/eclipse/tm4e,5.8,10,0,10,0,5,10,10,10,0,10,10,-1,5,0,0,-1,0,10
116,Eclipse,github.com/eclipse/sprotty,6.2,10,0,7,0,8,10,10,0,0,10,9,-1,10,0,0,-1,10,10
117,Eclipse,github.com/eclipse/capella-tools,5.0,10,6,0,0,1,3,10,0,0,10,0,-1,10,0,0,-1,10,10
118,Eclipse,github.com/eclipse/titan.TestPorts.Common_Components.Socket-API,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
119,Eclipse,github.com/eclipse/thingweb.node-wot,5.9,10,0,10,0,10,10,10,0,0,10,10,-1,5,0,10,-1,0,10
120,Eclipse,github.com/eclipse/keyple-distributed-local-java-lib,4.6,9,0,10,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
121,Eclipse,github.com/eclipse/che-theia-vi-plugin,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
122,Eclipse,github.com/eclipse/keti,5.1,10,0,8,0,6,3,10,0,0,10,0,-1,10,0,0,-1,10,10
123,Eclipse,github.com/eclipse/january-forms,4.8,6,3,10,0,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
124,Eclipse,github.com/eclipse/titan.TestPorts.SSHCLIENTasp,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
125,Eclipse,github.com/eclipse/gemini.blueprint,4.0,4,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
126,Eclipse,github.com/eclipse/codewind-openapi-vscode,6.1,10,6,9,0,10,10,10,0,0,10,0,-1,10,0,0,-1,10,10
127,Eclipse,github.com/eclipse/keyple-plugin-java-api,4.7,9,0,10,0,1,3,10,0,0,10,0,-1,10,0,0,-1,10,10
128,Eclipse,github.com/eclipse/titan.ProtocolModules.FrameRelay,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
129,Eclipse,github.com/eclipse/capella-textual-editor,5.9,10,6,3,0,10,3,10,0,0,10,0,-1,10,3,0,-1,10,10
130,Eclipse,github.com/eclipse/titan.ProtocolModules.PPP,4.3,10,0,0,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
131,Eclipse,github.com/eclipse/titan.ProtocolModules.RTSP,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
132,Eclipse,github.com/eclipse/omr,5.0,10,3,0,0,10,10,10,0,0,10,10,-1,5,0,0,0,0,10
133,Eclipse,github.com/eclipse/jnosql-mapping-extension,4.7,10,0,4,0,1,10,10,0,0,10,10,-1,9,0,0,-1,0,10
134,Eclipse,github.com/eclipse/capella-deferred-merge,5.9,10,6,8,0,8,0,10,0,0,10,0,-1,10,5,0,-1,10,10
135,Eclipse,github.com/eclipse/titan.ProtocolModules.RTP,4.5,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,0,-1,10,10
136,Eclipse,github.com/eclipse/xtext-eclipse,6.2,3,3,8,0,5,10,10,0,0,10,10,-1,10,0,10,-1,10,10
137,Eclipse,github.com/eclipse/microprofile-evolution-process,5.0,10,0,0,0,5,10,10,0,0,10,0,-1,10,0,0,-1,10,10
138,Eclipse,github.com/eclipse/jetty.project,6.5,0,1,10,0,9,10,10,10,0,10,10,-1,7,9,10,-1,0,10
139,Eclipse,github.com/eclipse/pdt,3.7,0,3,9,0,4,10,10,0,0,10,0,-1,9,0,0,-1,0,10
140,Eclipse,github.com/eclipse/jetty.docker,6.9,10,0,10,0,7,10,10,10,0,10,10,-1,7,0,0,-1,10,10
141,Eclipse,github.com/eclipse/efbt,5.6,10,0,1,0,5,3,10,0,0,10,10,-1,10,0,0,-1,10,10
142,Eclipse,github.com/eclipse/hono,5.3,10,0,10,0,4,10,10,0,0,10,10,-1,2,0,10,-1,0,10
143,Eclipse,github.com/eclipse/microprofile-open-api,5.5,10,0,10,0,8,10,10,0,0,10,10,-1,9,0,0,-1,0,10
144,Eclipse,github.com/eclipse/xtext,6.4,10,3,0,0,3,10,10,0,0,10,10,-1,10,0,10,-1,10,10
145,Eclipse,github.com/eclipse/elk,5.4,10,0,9,0,6,10,10,0,0,10,5,-1,9,0,10,-1,0,10
146,Eclipse,github.com/eclipse/keyple-common-cpp-api,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
147,Eclipse,github.com/eclipse/titan.ProtocolModules.L2TP,5.0,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,0,-1,10,10
148,Eclipse,github.com/eclipse/keyple-java,4.9,0,6,9,0,10,10,10,0,0,10,0,-1,10,0,0,0,10,10
149,Eclipse,github.com/eclipse/paho.mqtt.java,5.1,10,0,5,0,7,10,10,0,0,10,10,-1,7,0,0,-1,0,10
150,Eclipse,github.com/eclipse/keyple-plugin-stub-cpp-lib,4.5,10,0,-1,0,0,0,10,0,0,10,1,-1,10,0,0,-1,10,10
151,Eclipse,github.com/eclipse/lyo.designer,4.9,10,0,9,0,4,10,10,0,-1,10,4,-1,9,0,0,-1,0,10
152,Eclipse,github.com/eclipse/codewind-appsody-extension,6.2,10,6,10,0,10,10,10,0,0,10,0,-1,10,0,0,-1,10,10
153,Eclipse,github.com/eclipse/capella-studio,6.6,10,6,0,0,10,10,10,0,0,10,5,-1,10,6,0,-1,10,10
154,Eclipse,github.com/eclipse/microprofile-fault-tolerance,4.4,10,0,9,0,5,10,10,0,0,10,0,-1,9,0,0,-1,0,10
155,Eclipse,github.com/eclipse/titan.TestPorts.LANL2asp,4.4,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
156,Eclipse,github.com/eclipse/ceylon-ide-eclipse,4.4,6,0,-1,0,0,10,10,0,0,10,0,-1,10,0,0,-1,10,10
157,Eclipse,github.com/eclipse/buildship,3.9,0,0,2,0,2,10,10,0,0,10,10,-1,9,0,0,-1,0,10
158,Eclipse,github.com/eclipse/sequoyah,3.6,0,0,-1,0,0,0,10,0,0,10,0,-1,10,0,0,-1,10,10
159,Eclipse,github.com/eclipse/aspectj.eclipse.jdt.core,4.0,0,0,0,0,7,10,10,10,0,10,0,-1,9,0,0,0,0,10
160,Eclipse,github.com/eclipse/concierge,4.5,4,0,9,0,2,10,10,0,0,10,0,-1,10,0,0,-1,10,10
161,Eclipse,github.com/eclipse/birt-website,3.2,10,3,6,0,3,10,0,0,0,10,0,-1,7,0,0,-1,0,10
162,Eclipse,github.com/eclipse/thingweb.website,3.7,9,0,0,0,4,3,10,0,0,10,0,-1,7,0,0,-1,0,10
163,Eclipse,github.com/eclipse/reddeer,4.5,10,3,9,0,0,10,10,0,0,10,9,-1,7,0,0,0,0,10
